unique.id,cited.species,gender,considered.species,country,admin2,admin3,locality,col.start.year,col.finish.year,1.year.monthly?,lon_orig,lat_orig,mun_geocod,mun_lon,mun_lat,area.mun.km,lon_dec,lat_dec,coord.prec,loc_type_wieczorek,fonte das coordenadas,ref,pub.year,obs,n
801,L. wellcomei,MF,L_wellcomei,Brazil,Ceará,Baturité,"Mondego, Tijuca, Pé-do-Candeia",1989,,,,,2302107,-38.880021,-4.331205,308.581,-38.88416,-4.32254,2,,,Azevedo & Rangel 1991,1991,,
802,L. longipalpis,,L_longipalpis,Brazil,Ceará,Baturité,Pé-do-Candeia,1989,,,39º 3’W,4º 26’S,2302107,-38.880021,-4.331205,308.581,-38.880021,-4.331205,3,,IBGE 2015 (Municipality admin center),Azevedo & Rangel 1991,1991,Cerca de 106 Km de Fortaleza,
803,L. migonei,,L_migonei,Brazil,Ceará,Baturité,Pé-do-Candeia,1989,,,39º 3’W,4º 26’S,2302107,-38.880021,-4.331205,308.581,-38.880021,-4.331205,3,,IBGE 2015 (Municipality admin center),Azevedo & Rangel 1991,1991,Cerca de 106 Km de Fortaleza,
804,L. whitmani,,L_whitmani,Brazil,Ceará,Baturité,Pé-do-Candeia,1989,,,39º 3’W,4º 26’S,2302107,-38.880021,-4.331205,308.581,-38.880021,-4.331205,3,,IBGE 2015 (Municipality admin center),Azevedo & Rangel 1991,1991,Cerca de 106 Km de Fortaleza,
809,L. longipalpis,,L_longipalpis,Brazil,Ceará,Baturité,Tijuca,1989,,,39º 3’W,4º 26’S,2302107,-38.880021,-4.331205,308.581,-38.880021,-4.331205,3,,IBGE 2015 (Municipality admin center),Azevedo & Rangel 1991,1991,Cerca de 106 Km de Fortaleza,
810,L. migonei,,L_migonei,Brazil,Ceará,Baturité,Tijuca,1989,,,39º 3’W,4º 26’S,2302107,-38.880021,-4.331205,308.581,-38.880021,-4.331205,3,,IBGE 2015 (Municipality admin center),Azevedo & Rangel 1991,1991,Cerca de 106 Km de Fortaleza,
811,L. whitmani,,L_whitmani,Brazil,Ceará,Baturité,Tijuca,1989,,,39º 3’W,4º 26’S,2302107,-38.880021,-4.331205,308.581,-38.880021,-4.331205,3,,IBGE 2015 (Municipality admin center),Azevedo & Rangel 1991,1991,Cerca de 106 Km de Fortaleza,
6689,L. migonei,,L_migonei,Paraguay,Caaguazú,Brazilero Cue,,1989,1989,0,,,,,,,-56.0503,-25.4869,3,,,Hashiguchi et al. 1992,1992,,
6690,L. intermedia,,L_neivai,Paraguay,Caaguazú,Brazilero Cue,,1989,1989,0,,,,,,,-56.0503,-25.4869,3,,,Hashiguchi et al. 1992,1992,,
6691,L. whitmani,,L_whitmani,Paraguay,Caaguazú,Brazilero Cue,,1989,1989,0,,,,,,,-56.0503,-25.4869,3,,,Hashiguchi et al. 1992,1992,,
6692,L. intermedia,,L_neivai,Paraguay,Caaguazú,Cantera Boca,,1989,1989,0,,,,,,,-56.0503,-25.4869,3,,,Hashiguchi et al. 1992,1992,,
6693,L. whitmani,,L_whitmani,Paraguay,Caaguazú,Cantera Boca,,1989,1989,0,,,,,,,-56.0503,-25.4869,3,,,Hashiguchi et al. 1992,1992,,
6694,L. migonei,,L_migonei,Paraguay,Caazapá,Tava-i,,1989,1989,0,,,,,,,-55.50108,-26.17744,3,,,Hashiguchi et al. 1992,1992,,
6695,L. intermedia,,L_neivai,Paraguay,Caazapá,Tava-i,,1989,1989,0,,,,,,,-55.50108,-26.17744,3,,,Hashiguchi et al. 1992,1992,,
6685,L. migonei,,L_migonei,Paraguay,Alto Paraná,Limoy,,1989,1989,0,,,,,,,-54.9043,-24.8264,3,,,Hashiguchi et al. 1992,1992,,
6686,L. intermedia,,L_neivai,Paraguay,Alto Paraná,Limoy,,1989,1989,0,,,,,,,-54.9043,-24.8264,3,,,Hashiguchi et al. 1992,1992,,
6687,L. whitmani,,L_whitmani,Paraguay,Alto Paraná,Limoy,,1989,1989,0,,,,,,,-54.9043,-24.8264,3,,,Hashiguchi et al. 1992,1992,,
3475,L. longipalpis,,L_longipalpis,Brazil,Minas Gerais,Sabará,Vila Rica,1989,,,,,3156700,-43.825557,-19.892495,302.419,-43.8516,-19.889,2,,,Passos et al. 1993,1993,,
3476,L. whitmani,,L_whitmani,Brazil,Minas Gerais,Sabará,Vila Rica,1989,,,,,3156700,-43.825557,-19.892495,302.419,-43.8516,-19.889,2,,,Passos et al. 1993,1993,,
5575,L. longipalpis,,L_longipalpis,Brazil,Roraima,Boa Vista,19 - Piolho,1989,,,,,1400100,-60.670533,2.816682,5687.037,-60.670533,2.816682,3,,IBGE 2015 (Municipality admin center),Guerra et al. 2004,2004,ver pontos no mapa do artigo,
5576,L. longipalpis,,L_longipalpis,Brazil,Roraima,Boa Vista,2 - Água Fria,1989,,,,,1400100,-60.670533,2.816682,5687.037,-60.670533,2.816682,3,,IBGE 2015 (Municipality admin center),Guerra et al. 2004,2004,ver pontos no mapa do artigo,
5577,L. longipalpis,,L_longipalpis,Brazil,Roraima,Boa Vista,24 - Taxi,1989,,,,,1400100,-60.670533,2.816682,5687.037,-60.670533,2.816682,3,,IBGE 2015 (Municipality admin center),Guerra et al. 2004,2004,ver pontos no mapa do artigo,
5578,L. longipalpis,,L_longipalpis,Brazil,Roraima,Boa Vista,7 - Canta Galo,1989,,,,,1400100,-60.670533,2.816682,5687.037,-60.670533,2.816682,3,,IBGE 2015 (Municipality admin center),Guerra et al. 2004,2004,ver pontos no mapa do artigo,
5579,L. longipalpis,,L_longipalpis,Brazil,Roraima,Boa Vista,9 - Contão,1989,,,,,1400100,-60.670533,2.816682,5687.037,-60.670533,2.816682,3,,IBGE 2015 (Municipality admin center),Guerra et al. 2004,2004,ver pontos no mapa do artigo,
5633,L. longipalpis,,L_longipalpis,Brazil,Roraima,Uiramutã,13 - Monte Muriá,1989,,,,,1400704,-60.195716,4.58544,8065.564,-60.195716,4.58544,3,,IBGE 2015 (Municipality admin center),Guerra et al. 2004,2004,ver pontos no mapa do artigo,
5634,L. longipalpis,,L_longipalpis,Brazil,Roraima,Uiramutã,18 - Pedra Preta,1989,,,,,1400704,-60.195716,4.58544,8065.564,-60.195716,4.58544,3,,IBGE 2015 (Municipality admin center),Guerra et al. 2004,2004,ver pontos no mapa do artigo,
5635,L. longipalpis,,L_longipalpis,Brazil,Roraima,Uiramutã,26 - Vila Uiramutã,1989,,,,,1400704,-60.195716,4.58544,8065.564,-60.195716,4.58544,3,,IBGE 2015 (Municipality admin center),Guerra et al. 2004,2004,ver pontos no mapa do artigo,
5636,L. longipalpis,,L_longipalpis,Brazil,Roraima,Uiramutã,27 - Mal. Uiramutã,1989,,,,,1400704,-60.195716,4.58544,8065.564,-60.195716,4.58544,3,,IBGE 2015 (Municipality admin center),Guerra et al. 2004,2004,ver pontos no mapa do artigo,
5637,L. longipalpis,,L_longipalpis,Brazil,Roraima,Uiramutã,30 - Willimon,1989,,,,,1400704,-60.195716,4.58544,8065.564,-60.195716,4.58544,3,,IBGE 2015 (Municipality admin center),Guerra et al. 2004,2004,ver pontos no mapa do artigo,
5605,L. longipalpis,,L_longipalpis,Brazil,Roraima,Normandia,1 - Adolfo,1989,,,,,1400407,-59.635206,3.882978,6966.811,-59.635206,3.882978,3,,IBGE 2015 (Municipality admin center),Guerra et al. 2004,2004,ver pontos no mapa do artigo,
5606,L. longipalpis,,L_longipalpis,Brazil,Roraima,Normandia,10 - Cruzeiro,1989,,,,,1400407,-59.635206,3.882978,6966.811,-59.635206,3.882978,3,,IBGE 2015 (Municipality admin center),Guerra et al. 2004,2004,ver pontos no mapa do artigo,
5607,L. longipalpis,,L_longipalpis,Brazil,Roraima,Normandia,11 - Maracanã,1989,,,,,1400407,-59.635206,3.882978,6966.811,-59.635206,3.882978,3,,IBGE 2015 (Municipality admin center),Guerra et al. 2004,2004,ver pontos no mapa do artigo,
5608,L. longipalpis,,L_longipalpis,Brazil,Roraima,Normandia,12 - Maturuca,1989,,,,,1400407,-59.635206,3.882978,6966.811,-59.635206,3.882978,3,,IBGE 2015 (Municipality admin center),Guerra et al. 2004,2004,ver pontos no mapa do artigo,
5609,L. longipalpis,,L_longipalpis,Brazil,Roraima,Normandia,14 - Mutum,1989,,,,,1400407,-59.635206,3.882978,6966.811,-59.635206,3.882978,3,,IBGE 2015 (Municipality admin center),Guerra et al. 2004,2004,ver pontos no mapa do artigo,
5610,L. longipalpis,,L_longipalpis,Brazil,Roraima,Normandia,15 - Normandia,1989,,,,,1400407,-59.635206,3.882978,6966.811,-59.635206,3.882978,3,,IBGE 2015 (Municipality admin center),Guerra et al. 2004,2004,ver pontos no mapa do artigo,
